jahr,monat,bundesstaat,magnitude,streckenlaenge,breite,verletzte,todesopfer
1996,7,NM,0,0.1,20,0,0
1996,7,NY,0,0.5,10,0,0
1996,7,PA,0,0.1,50,0,0
1996,7,PA,1,6.0,440,0,0
1996,7,WV,1,10.0,100,0,0
1996,7,WV,1,3.0,100,0,0
1996,7,WY,1,1.0,100,0,0
1996,7,CO,0,0.1,50,0,0
1996,7,CO,0,0.1,50,0,0
1996,7,CO,0,0.1,50,0,0
1996,7,CO,0,0.1,50,0,0
1996,7,CO,0,1.0,440,0,0
1996,7,CO,0,0.5,50,0,0
1996,7,CO,0,0.1,50,0,0
1996,7,CO,0,0.1,50,0,0
1996,7,CO,2,5.0,100,0,0
1996,7,FL,0,0.1,20,0,0
1996,7,KS,0,0.5,20,0,0
1996,7,MT,0,0.1,10,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,CO,0,0.2,30,0,0
1996,8,OK,0,0.1,25,0,0
1996,8,KS,0,0.5,20,0,0
1996,8,NE,0,10.0,50,0,0
1996,8,NE,0,50.0,50,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,ND,0,1.5,15,0,0
1996,8,SD,0,0.3,10,0,0
1996,8,SD,0,0.3,10,0,0
1996,8,NC,0,0.1,20,0,0
1996,8,ND,0,0.2,20,0,0
1996,8,NE,0,0.1,20,0,0
1996,8,NE,1,0.5,20,0,0
1996,8,CO,0,0.1,20,0,0
1996,8,FL,0,0.3,10,0,0
1996,8,KS,0,0.1,20,0,0
1996,8,KS,1,3.0,100,0,0
1996,8,SD,0,0.1,20,0,0
1996,8,SD,1,0.2,70,0,0
1996,8,WI,1,0.2,100,0,0
1996,8,WI,1,0.4,100,0,0
1996,8,WI,2,2.5,200,0,0
1996,8,FL,0,0.1,10,0,0
1996,8,NM,0,0.1,40,0,0
1996,8,OH,0,0.1,20,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,KS,0,0.2,30,0,0
1996,8,NE,0,0.2,50,0,0
1996,8,NE,1,0.3,100,0,0
1996,8,NE,2,6.0,300,0,0
1996,8,TX,0,0.5,50,0,0
1996,8,LA,0,0.1,10,0,0
1996,8,OK,0,0.1,20,0,0
1996,8,OK,1,0.1,50,0,0
1996,8,TX,0,0.5,50,0,0
1996,8,TX,0,0.5,50,0,0
1996,8,FL,0,0.2,50,0,0
1996,8,FL,0,0.2,20,0,0
1996,8,AZ,0,1.0,10,0,0
1996,8,FL,0,0.1,20,0,0
1996,8,MI,0,0.1,10,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,OK,0,3.0,50,0,0
1996,8,IL,0,0.1,10,0,0
1996,8,IL,0,0.1,10,0,0
1996,8,MD,0,2.0,40,0,0
1996,8,IA,0,0.5,50,0,0
1996,8,MI,1,0.1,10,0,0
1996,8,OK,0,0.1,25,0,0
1996,8,IA,0,0.3,20,0,0
1996,8,FL,0,0.2,10,0,0
1996,8,FL,0,0.8,10,0,0
1996,8,TX,0,5.0,30,0,0
1996,8,TX,0,0.2,20,0,0
1996,8,NY,0,0.2,50,0,0
1996,8,TX,0,0.3,40,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,MD,0,0.5,50,0,0
1996,8,TX,0,0.2,10,0,0
1996,8,TX,0,0.2,10,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,CO,0,0.1,75,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,CO,0,0.1,50,0,0
1996,8,OK,0,0.1,20,0,0
1996,9,TX,0,0.5,50,0,0
1996,9,CO,0,0.2,75,0,0
1996,9,CO,0,0.2,75,0,0
1996,9,CO,0,7.0,150,0,0
1996,9,NM,0,0.1,20,0,0
1996,9,ND,0,0.5,20,0,0
1996,9,ND,0,0.5,10,0,0
1996,9,ND,0,0.5,10,0,0
1996,9,ND,0,0.1,10,0,0
1996,9,VA,0,2.0,30,0,0
1996,9,CO,0,0.1,75,0,0
1996,9,NC,0,0.2,10,0,0
1996,9,PA,1,0.8,70,0,0
1996,9,TX,0,0.1,10,0,0
1996,9,FL,0,0.3,10,0,0
1996,9,NJ,0,0.1,40,0,0
1996,9,PA,0,0.5,50,0,0
1996,9,AZ,1,4.0,100,0,0
1996,9,TX,0,0.5,50,0,0
1996,9,TX,1,0.5,40,0,0
1996,9,AR,0,0.1,20,0,0
1996,9,AR,1,18.0,333,0,0
1996,9,AR,1,2.0,200,0,0
1996,9,OR,0,1.5,60,1,0
1996,9,TX,1,0.5,100,0,0
1996,9,TX,1,0.2,30,0,0
1996,9,TX,2,4.0,700,1,0
1996,9,AL,0,4.0,70,0,0
1996,9,AL,0,2.0,80,0,0
1996,9,AL,1,2.0,70,0,0
1996,9,GA,1,0.1,75,0,0
1996,9,MS,0,1.0,25,3,0
1996,9,NC,0,0.1,180,0,0
1996,9,NC,0,3.0,10,0,0
1996,9,NC,1,2.0,100,0,0
1996,9,NC,1,1.0,100,1,0
1996,9,NC,1,0.5,75,0,0
1996,9,NC,2,1.4,100,0,0
1996,9,NC,2,1.0,100,1,0
1996,9,SC,0,2.0,220,0,0
1996,9,SC,0,0.1,10,0,0
1996,9,SC,0,1.0,10,0,0
1996,9,SC,0,4.0,10,0,0
1996,9,SC,1,5.0,220,0,0
1996,9,SC,1,0.3,220,0,0
1996,9,SC,1,5.0,220,0,0
1996,9,SC,2,6.0,440,2,0
1996,9,SC,2,1.5,150,0,0
1996,9,TN,0,16.0,50,0,0
1996,9,TX,1,2.0,25,0,0
1996,9,FL,0,0.1,10,0,0
1996,9,NC,0,0.3,50,1,0
1996,9,TX,0,0.1,10,0,0
1996,9,TX,0,0.1,10,0,0
1996,9,TX,0,0.1,10,0,0
1996,9,TX,0,0.5,100,0,0
1996,9,TX,0,0.5,50,0,0
1996,9,TX,0,0.5,50,0,0
1996,9,KS,0,2.5,30,0,0
1996,9,OK,0,0.5,50,0,0
1996,9,OK,0,0.5,50,0,0
1996,9,NE,0,0.4,15,0,0
1996,9,TX,0,0.1,30,0,0
1996,9,TX,0,0.1,30,0,0
1996,9,TX,1,0.5,40,0,0
1996,9,FL,0,1.0,10,0,0
1996,9,TX,0,0.2,10,0,0
1996,9,TX,0,0.2,10,0,0
1996,9,TX,0,0.2,35,0,0
1996,9,TX,0,0.5,50,0,0
1996,9,TX,0,1.0,50,0,0
1996,9,TX,0,0.5,50,0,0
1996,9,TX,0,0.2,30,0,0
1996,9,TX,0,0.5,50,0,0
1996,9,TX,0,0.2,30,0,0
1996,9,TX,1,2.0,25,0,0
1996,9,TX,1,1.0,25,0,0
1996,9,TX,1,0.2,35,0,0
1996,9,TX,1,0.2,35,0,0
1996,9,TX,1,1.7,50,0,0
1996,9,TX,1,0.5,50,0,0
1996,9,MN,0,0.1,50,0,0
1996,9,FL,0,0.1,10,0,0
1996,9,OK,0,0.1,25,0,0
1996,9,OK,0,0.2,25,0,0
1996,9,OK,0,0.1,25,0,0
1996,9,OK,0,0.1,25,0,0
1996,9,OK,0,0.1,25,0,0
1996,9,AR,0,0.3,25,0,0
1996,9,AR,0,0.1,20,0,0
1996,9,AR,1,0.2,40,0,0
1996,9,AR,2,9.0,60,15,0
1996,9,AR,2,2.0,200,0,0
1996,9,MO,1,9.0,50,0,0
1996,9,MS,0,0.5,20,0,0
1996,9,TX,0,2.0,50,1,0
1996,9,TN,1,2.8,133,0,0
1996,9,TX,0,0.5,50,0,0
1996,9,AL,2,2.5,80,0,0
1996,9,MD,0,0.5,75,0,0
1996,9,NY,1,1.7,100,1,0
1996,10,FL,1,0.1,30,1,0
1996,10,FL,0,0.1,30,0,0
1996,10,FL,0,0.1,30,0,0
1996,10,FL,0,52.0,10,0,0
1996,10,FL,0,20.0,10,0,0
1996,10,FL,0,0.3,10,0,0
1996,10,FL,0,11.0,10,0,0
1996,10,FL,0,0.3,10,0,0
1996,10,FL,0,6.0,10,0,0
1996,10,FL,0,0.2,20,0,0
1996,10,FL,0,0.1,20,0,0
1996,10,FL,0,0.1,30,0,0
1996,10,FL,0,15.0,30,0,0
1996,10,FL,0,0.1,20,0,0
1996,10,FL,0,8.0,45,0,0
1996,10,FL,0,0.1,20,0,0
1996,10,FL,0,0.1,10,0,0
1996,10,FL,0,0.3,10,0,0
1996,10,FL,2,6.0,400,0,0
1996,10,NC,0,0.4,15,0,0
1996,10,NC,0,0.2,10,0,0
1996,10,NC,0,0.3,50,0,0
1996,10,NC,1,0.3,50,0,0
1996,10,NC,1,0.6,50,0,0
1996,10,NC,1,0.5,50,1,0
1996,10,NC,2,1.0,50,0,0
1996,10,SC,0,0.5,15,0,0
1996,10,VA,1,0.5,30,0,0
1996,10,IL,0,2.5,50,1,0
1996,10,TX,0,0.1,35,1,0
1996,10,TX,0,0.1,30,0,0
1996,10,TX,0,0.1,30,0,0
1996,10,TX,0,0.1,30,0,0
1996,10,TX,0,0.1,30,0,0
1996,10,TX,1,0.5,40,0,0
1996,10,TX,1,0.5,50,7,0
1996,10,TX,1,22.0,25,0,0
1996,10,OR,0,0.1,40,0,0
1996,10,MN,0,1.0,25,0,0
1996,10,MN,0,0.5,25,0,0
1996,10,MN,1,1.0,30,0,0
1996,10,MN,1,4.0,440,0,0
1996,10,MN,1,2.0,350,0,0
1996,10,MN,1,7.0,500,0,0
1996,10,MN,1,8.0,500,2,0
1996,10,MN,1,1.0,350,0,0
1996,10,MN,1,12.0,880,1,0
1996,10,MN,2,9.0,880,4,0
1996,10,MN,2,17.0,75,1,0
1996,10,MN,2,5.0,350,3,0
1996,10,MN,2,4.0,75,0,0
1996,10,MN,2,0.7,150,0,0
1996,10,NE,0,0.2,10,0,0
1996,10,NE,1,0.8,50,1,0
1996,10,NE,1,1.0,75,3,0
1996,10,SD,0,1.0,25,0,0
